,Movez_code_x,Sex,age,FAS,Gender,Linguistic Category,Eff value,Similarity: CHOSEN,Similarity: CHOSEN_100
1937,5246636.0,Man,15.0,1.1666666666666667,Man,Conversation,4.0,12.280000000000001,87.72
1938,5246636.0,Man,15.0,1.1666666666666667,Man,Drives,4.0,12.57,87.43
1939,5246636.0,Man,15.0,1.1666666666666667,Man,Social,,1.1500000000000004,98.85
1940,5246636.0,Man,15.0,1.1666666666666667,Man,WPS,2.0,36.04,63.96
1941,5246636.0,Man,15.0,1.1666666666666667,Man,acquire,,14.370000000000001,85.63
1942,5246636.0,Man,15.0,1.1666666666666667,Man,allure,,7.210000000000001,92.78999999999999
1943,5246636.0,Man,15.0,1.1666666666666667,Man,cogproc,,11.09,88.91
1944,5246636.0,Man,15.0,1.1666666666666667,Man,curiosity,3.0,0.37,99.63
1945,5246636.0,Man,15.0,1.1666666666666667,Man,emo_neg,,15.77,84.23
1946,5246636.0,Man,15.0,1.1666666666666667,Man,emo_pos,4.0,14.67,85.33
1947,5246636.0,Man,15.0,1.1666666666666667,Man,fatigue,3.0,0.0,100.0
1948,5246636.0,Man,15.0,1.1666666666666667,Man,fulfill,3.0,15.91,84.09
1949,5246636.0,Man,15.0,1.1666666666666667,Man,intensity,,3.6400000000000006,96.36
1950,5246636.0,Man,15.0,1.1666666666666667,Man,lack,,14.440000000000001,85.56
1951,5246636.0,Man,15.0,1.1666666666666667,Man,need,,1.01,98.99
1952,5246636.0,Man,15.0,1.1666666666666667,Man,reward,,14.81,85.19
1953,5246636.0,Man,15.0,1.1666666666666667,Man,risk,,0.23,99.77
1954,5246636.0,Man,15.0,1.1666666666666667,Man,subj,,,
1955,5246636.0,Man,15.0,1.1666666666666667,Man,tone_neg,,1.15,98.85
1956,5246636.0,Man,15.0,1.1666666666666667,Man,tone_pos,,4.05,95.95
1957,5246636.0,Man,15.0,1.1666666666666667,Man,want,,15.010000000000002,84.99
1958,5361691.0,,,,,BigWords,,,
1959,5361691.0,,,,,Conversation,6.0,10.96,89.03999999999999
1960,5361691.0,,,,,Drives,,12.5,87.5
1961,5361691.0,,,,,Social,,3.0,97.0
1962,5361691.0,,,,,WPS,,72.71000000000001,27.289999999999992
1963,5361691.0,,,,,acquire,,,
1964,5361691.0,,,,,allure,5.0,6.359999999999999,93.64
1965,5361691.0,,,,,cogproc,,3.1000000000000014,96.9
1966,5361691.0,,,,,curiosity,,,
1967,5361691.0,,,,,emo_neg,,0.67,99.33
1968,5361691.0,,,,,emo_pos,6.0,1.06,98.94
1969,5361691.0,,,,,fatigue,,,
1970,5361691.0,,,,,fulfill,,,
1971,5361691.0,,,,,intensity,,16.83,83.17
1972,5361691.0,,,,,lack,,,
1973,5361691.0,,,,,need,,,
1974,5361691.0,,,,,reward,,,
1975,5361691.0,,,,,risk,,,
1976,5361691.0,,,,,subj,,,
1977,5361691.0,,,,,tone_neg,5.0,1.23,98.77
1978,5361691.0,,,,,tone_pos,6.0,3.17,96.83
1979,5361691.0,,,,,want,,0.74,99.26
1980,5490716.0,Man,14.0,1.1666666666666667,Man,BigWords,,9.33,90.67
1981,5490716.0,Man,14.0,1.1666666666666667,Man,Conversation,,11.280000000000001,88.72
1982,5490716.0,Man,14.0,1.1666666666666667,Man,Drives,,11.93,88.07
1983,5490716.0,Man,14.0,1.1666666666666667,Man,Social,,1.9700000000000006,98.03
1984,5490716.0,Man,14.0,1.1666666666666667,Man,WPS,,59.06,40.94
1985,5490716.0,Man,14.0,1.1666666666666667,Man,acquire,1.0,14.700000000000001,85.3
1986,5490716.0,Man,14.0,1.1666666666666667,Man,allure,,9.24,90.76
1987,5490716.0,Man,14.0,1.1666666666666667,Man,cogproc,,3.7300000000000004,96.27
1988,5490716.0,Man,14.0,1.1666666666666667,Man,curiosity,,0.22,99.78
1989,5490716.0,Man,14.0,1.1666666666666667,Man,emo_neg,1.0,0.43,99.57
1990,5490716.0,Man,14.0,1.1666666666666667,Man,emo_pos,1.0,14.870000000000001,85.13
1991,5490716.0,Man,14.0,1.1666666666666667,Man,fatigue,,14.76,85.24
1992,5490716.0,Man,14.0,1.1666666666666667,Man,fulfill,,0.02,99.98
1993,5490716.0,Man,14.0,1.1666666666666667,Man,intensity,1.0,4.3100000000000005,95.69
1994,5490716.0,Man,14.0,1.1666666666666667,Man,lack,1.0,14.530000000000001,85.47
1995,5490716.0,Man,14.0,1.1666666666666667,Man,need,1.0,13.67,86.33
1996,5490716.0,Man,14.0,1.1666666666666667,Man,reward,,0.1,99.9
1997,5490716.0,Man,14.0,1.1666666666666667,Man,risk,,15.290000000000001,84.71
1998,5490716.0,Man,14.0,1.1666666666666667,Man,subj,,,
1999,5490716.0,Man,14.0,1.1666666666666667,Man,tone_neg,1.0,15.860000000000001,84.14
2000,5490716.0,Man,14.0,1.1666666666666667,Man,tone_pos,,3.38,96.62
2001,5490716.0,Man,14.0,1.1666666666666667,Man,want,1.0,14.91,85.09
2002,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,BigWords,,11.33,88.67
2003,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,Conversation,,12.91,87.09
2004,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,Drives,,12.9,87.1
2005,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,Social,2.0,5.92,94.08
2006,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,WPS,,745.0,-645.0
2007,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,acquire,2.0,14.63,85.37
2008,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,allure,,6.75,93.25
2009,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,cogproc,,10.84,89.16
2010,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,curiosity,,0.04,99.96
2011,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,emo_neg,,15.73,84.27
2012,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,emo_pos,2.0,15.6,84.4
2013,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,fatigue,,14.81,85.19
2014,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,fulfill,,15.96,84.03999999999999
2015,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,intensity,,6.2700000000000005,93.73
2016,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,lack,,0.62,99.38
2017,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,need,,13.66,86.34
2018,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,reward,2.0,14.81,85.19
2019,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,risk,4.0,0.13,99.87
2020,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,subj,2.0,,
2021,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,tone_neg,,0.97,99.03
2022,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,tone_pos,2.0,14.58,85.42
2023,5552966.0,Vrouw,14.0,1.8333333333333333,Vrouw,want,2.0,1.46,98.54
2024,5677558.0,,,,,BigWords,,,
2025,5677558.0,,,,,Conversation,,10.760000000000002,89.24
2026,5677558.0,,,,,Drives,,11.99,88.01
2027,5677558.0,,,,,Social,,15.82,84.18
2028,5677558.0,,,,,WPS,,11.889999999999999,88.11
2029,5677558.0,,,,,acquire,,,
2030,5677558.0,,,,,allure,2.0,7.130000000000001,92.87
2031,5677558.0,,,,,cogproc,,10.01,89.99
2032,5677558.0,,,,,curiosity,,,
2033,5677558.0,,,,,emo_neg,,0.74,99.26
2034,5677558.0,,,,,emo_pos,,14.32,85.68
2035,5677558.0,,,,,fatigue,,,
2036,5677558.0,,,,,fulfill,,,
2037,5677558.0,,,,,intensity,1.0,14.36,85.64
2038,5677558.0,,,,,lack,,,
2039,5677558.0,,,,,need,,,
2040,5677558.0,,,,,reward,,,
2041,5677558.0,,,,,risk,,,
2042,5677558.0,,,,,subj,,,
2043,5677558.0,,,,,tone_neg,1.0,0.94,99.06
2044,5677558.0,,,,,tone_pos,,10.36,89.64
2045,5677558.0,,,,,want,,15.05,84.95
2046,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,BigWords,,,
2047,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,Conversation,4.0,1.53,98.47
2048,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,Drives,3.0,11.360000000000001,88.64
2049,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,Social,,11.87,88.13
2050,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,WPS,,,
2051,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,acquire,,14.780000000000001,85.22
2052,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,allure,,10.39,89.61
2053,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,cogproc,,10.65,89.35
2054,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,curiosity,4.0,0.18,99.82
2055,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,emo_neg,,0.21,99.79
2056,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,emo_pos,3.0,15.27,84.73
2057,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,fatigue,4.0,0.0,100.0
2058,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,fulfill,4.0,15.97,84.03
2059,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,intensity,,,
2060,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,lack,4.0,14.71,85.28999999999999
2061,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,need,,0.62,99.38
2062,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,reward,,0.03,99.97
2063,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,risk,,0.05,99.95
2064,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,subj,,,
2065,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,tone_neg,,0.65,99.35
2066,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,tone_pos,,12.99,87.01
2067,5703070.0,Vrouw,16.0,1.6666666666666667,Vrouw,want,,15.020000000000001,84.98
2068,5704286.0,Man,16.0,1.8333333333333333,Man,BigWords,,,
2069,5704286.0,Man,16.0,1.8333333333333333,Man,Conversation,,13.870000000000001,86.13
2070,5704286.0,Man,16.0,1.8333333333333333,Man,Drives,,11.170000000000002,88.83
2071,5704286.0,Man,16.0,1.8333333333333333,Man,Social,,12.59,87.41
2072,5704286.0,Man,16.0,1.8333333333333333,Man,WPS,,,
2073,5704286.0,Man,16.0,1.8333333333333333,Man,acquire,3.0,3.04,96.96
2074,5704286.0,Man,16.0,1.8333333333333333,Man,allure,2.0,10.72,89.28
2075,5704286.0,Man,16.0,1.8333333333333333,Man,cogproc,3.0,13.89,86.11
2076,5704286.0,Man,16.0,1.8333333333333333,Man,curiosity,,15.78,84.22
2077,5704286.0,Man,16.0,1.8333333333333333,Man,emo_neg,,0.35,99.65
2078,5704286.0,Man,16.0,1.8333333333333333,Man,emo_pos,5.0,0.96,99.04
2079,5704286.0,Man,16.0,1.8333333333333333,Man,fatigue,,0.03,99.97
2080,5704286.0,Man,16.0,1.8333333333333333,Man,fulfill,,15.9,84.1
2081,5704286.0,Man,16.0,1.8333333333333333,Man,intensity,,,
2082,5704286.0,Man,16.0,1.8333333333333333,Man,lack,,0.34,99.66
2083,5704286.0,Man,16.0,1.8333333333333333,Man,need,,1.3,98.7
2084,5704286.0,Man,16.0,1.8333333333333333,Man,reward,,0.06,99.94
2085,5704286.0,Man,16.0,1.8333333333333333,Man,risk,,15.24,84.76
2086,5704286.0,Man,16.0,1.8333333333333333,Man,subj,,,
2087,5704286.0,Man,16.0,1.8333333333333333,Man,tone_neg,,0.76,99.24
2088,5704286.0,Man,16.0,1.8333333333333333,Man,tone_pos,,3.72,96.28
2089,5704286.0,Man,16.0,1.8333333333333333,Man,want,1.0,0.88,99.12
2090,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,BigWords,,9.13,90.87
2091,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,Conversation,,12.530000000000001,87.47
2092,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,Drives,,12.190000000000001,87.81
2093,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,Social,,12.32,87.68
2094,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,WPS,4.0,48.25,51.75
2095,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,acquire,,3.02,96.98
2096,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,allure,,5.039999999999999,94.96000000000001
2097,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,cogproc,,12.16,87.84
2098,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,curiosity,,0.11,99.89
2099,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,emo_neg,2.0,0.38,99.62
2100,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,emo_pos,3.0,0.66,99.34
2101,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,fatigue,,0.2,99.8
2102,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,fulfill,,0.03,99.97
2103,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,intensity,2.0,17.14,82.86
2104,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,lack,3.0,0.32,99.68
2105,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,need,2.0,13.18,86.82
2106,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,reward,,14.8,85.2
2107,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,risk,,0.08,99.92
2108,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,subj,,,
2109,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,tone_neg,2.0,0.59,99.41
2110,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,tone_pos,,13.14,86.86
2111,5747885.0,Vrouw,14.0,1.8333333333333333,Vrouw,want,,0.6,99.4
2112,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,BigWords,,12.329999999999998,87.67
2113,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,Conversation,1.0,11.15,88.85
2114,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,Drives,1.0,12.25,87.75
2115,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,Social,,11.21,88.78999999999999
2116,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,WPS,,50.410000000000004,49.589999999999996
2117,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,acquire,1.0,14.440000000000001,85.56
2118,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,allure,,5.91,94.09
2119,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,cogproc,,2.8000000000000007,97.2
2120,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,curiosity,1.0,0.22,99.78
2121,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,emo_neg,,15.58,84.42
2122,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,emo_pos,1.0,1.09,98.91
2123,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,fatigue,1.0,0.13,99.87
2124,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,fulfill,1.0,15.96,84.03999999999999
2125,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,intensity,,16.08,83.92
2126,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,lack,,0.33,99.67
2127,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,need,,13.41,86.59
2128,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,reward,,0.05,99.95
2129,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,risk,,15.3,84.7
2130,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,subj,,,
2131,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,tone_neg,,0.92,99.08
2132,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,tone_pos,,12.08,87.92
2133,5812199.0,Vrouw,14.0,1.6666666666666667,Vrouw,want,1.0,0.61,99.39
2134,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,BigWords,,,
2135,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,Conversation,3.0,3.08,96.92
2136,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,Drives,2.0,11.080000000000002,88.92
2137,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,Social,,10.77,89.23
2138,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,WPS,,,
2139,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,acquire,,14.09,85.91
2140,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,allure,,11.32,88.68
2141,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,cogproc,,11.61,88.39
2142,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,curiosity,2.0,15.79,84.21000000000001
2143,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,emo_neg,,0.1,99.9
2144,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,emo_pos,4.0,15.29,84.71000000000001
2145,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,fatigue,4.0,0.01,99.99
2146,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,fulfill,2.0,15.96,84.03999999999999
2147,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,intensity,,,
2148,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,lack,2.0,0.48,99.52
2149,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,need,,13.17,86.83
2150,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,reward,,14.81,85.19
2151,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,risk,,0.05,99.95
2152,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,subj,,,
2153,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,tone_neg,,16.240000000000002,83.75999999999999
2154,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,tone_pos,,13.45,86.55
2155,5846532.0,Vrouw,16.0,1.6666666666666667,Vrouw,want,,0.27,99.73
2156,5903238.0,Man,14.0,1.8333333333333333,Man,BigWords,,11.6,88.4
2157,5903238.0,Man,14.0,1.8333333333333333,Man,Conversation,,13.24,86.76
2158,5903238.0,Man,14.0,1.8333333333333333,Man,Drives,,11.170000000000002,88.83
2159,5903238.0,Man,14.0,1.8333333333333333,Man,Social,,1.5,98.5
2160,5903238.0,Man,14.0,1.8333333333333333,Man,WPS,,118.91,-18.909999999999997
2161,5903238.0,Man,14.0,1.8333333333333333,Man,acquire,1.0,14.13,85.87
2162,5903238.0,Man,14.0,1.8333333333333333,Man,allure,,8.0,92.0
2163,5903238.0,Man,14.0,1.8333333333333333,Man,cogproc,,8.82,91.18
2164,5903238.0,Man,14.0,1.8333333333333333,Man,curiosity,,0.14,99.86
2165,5903238.0,Man,14.0,1.8333333333333333,Man,emo_neg,4.0,0.32,99.68
2166,5903238.0,Man,14.0,1.8333333333333333,Man,emo_pos,1.0,15.45,84.55
2167,5903238.0,Man,14.0,1.8333333333333333,Man,fatigue,,14.58,85.42
2168,5903238.0,Man,14.0,1.8333333333333333,Man,fulfill,,16.0,84.0
2169,5903238.0,Man,14.0,1.8333333333333333,Man,intensity,4.0,18.57,81.43
2170,5903238.0,Man,14.0,1.8333333333333333,Man,lack,4.0,0.32,99.68
2171,5903238.0,Man,14.0,1.8333333333333333,Man,need,4.0,13.89,86.11
2172,5903238.0,Man,14.0,1.8333333333333333,Man,reward,,0.09,99.91
2173,5903238.0,Man,14.0,1.8333333333333333,Man,risk,,15.290000000000001,84.71
2174,5903238.0,Man,14.0,1.8333333333333333,Man,subj,,,
2175,5903238.0,Man,14.0,1.8333333333333333,Man,tone_neg,1.0,15.650000000000002,84.35
2176,5903238.0,Man,14.0,1.8333333333333333,Man,tone_pos,,14.57,85.43
2177,5903238.0,Man,14.0,1.8333333333333333,Man,want,1.0,0.18,99.82
2178,5913936.0,Man,14.0,1.5,Man,BigWords,,9.89,90.11
2179,5913936.0,Man,14.0,1.5,Man,Conversation,,3.17,96.83
2180,5913936.0,Man,14.0,1.5,Man,Drives,,12.260000000000002,87.74
2181,5913936.0,Man,14.0,1.5,Man,Social,1.0,11.03,88.97
2182,5913936.0,Man,14.0,1.5,Man,WPS,,55.7,44.3
2183,5913936.0,Man,14.0,1.5,Man,acquire,1.0,2.8600000000000003,97.14
2184,5913936.0,Man,14.0,1.5,Man,allure,,8.94,91.06
2185,5913936.0,Man,14.0,1.5,Man,cogproc,,3.120000000000001,96.88
2186,5913936.0,Man,14.0,1.5,Man,curiosity,,15.95,84.05
2187,5913936.0,Man,14.0,1.5,Man,emo_neg,,0.8,99.2
2188,5913936.0,Man,14.0,1.5,Man,emo_pos,1.0,0.8,99.2
2189,5913936.0,Man,14.0,1.5,Man,fatigue,,14.76,85.24
2190,5913936.0,Man,14.0,1.5,Man,fulfill,,15.91,84.09
2191,5913936.0,Man,14.0,1.5,Man,intensity,,4.710000000000001,95.28999999999999
2192,5913936.0,Man,14.0,1.5,Man,lack,,0.14,99.86
2193,5913936.0,Man,14.0,1.5,Man,need,,0.33,99.67
2194,5913936.0,Man,14.0,1.5,Man,reward,1.0,14.81,85.19
2195,5913936.0,Man,14.0,1.5,Man,risk,1.0,0.0,100.0
2196,5913936.0,Man,14.0,1.5,Man,subj,1.0,,
2197,5913936.0,Man,14.0,1.5,Man,tone_neg,,15.160000000000002,84.84
2198,5913936.0,Man,14.0,1.5,Man,tone_pos,1.0,2.98,97.02
2199,5913936.0,Man,14.0,1.5,Man,want,1.0,0.52,99.48
2200,5925400.0,Man,14.0,1.8333333333333333,Man,BigWords,,15.68,84.32
2201,5925400.0,Man,14.0,1.8333333333333333,Man,Conversation,,11.63,88.37
2202,5925400.0,Man,14.0,1.8333333333333333,Man,Drives,,11.350000000000001,88.65
2203,5925400.0,Man,14.0,1.8333333333333333,Man,Social,,11.44,88.56
2204,5925400.0,Man,14.0,1.8333333333333333,Man,WPS,2.0,27.980000000000004,72.02
2205,5925400.0,Man,14.0,1.8333333333333333,Man,acquire,,3.43,96.57
2206,5925400.0,Man,14.0,1.8333333333333333,Man,allure,,8.05,91.95
2207,5925400.0,Man,14.0,1.8333333333333333,Man,cogproc,,11.23,88.77
2208,5925400.0,Man,14.0,1.8333333333333333,Man,curiosity,,0.42,99.58
2209,5925400.0,Man,14.0,1.8333333333333333,Man,emo_neg,4.0,15.58,84.42
2210,5925400.0,Man,14.0,1.8333333333333333,Man,emo_pos,2.0,15.79,84.21000000000001
2211,5925400.0,Man,14.0,1.8333333333333333,Man,fatigue,,14.81,85.19
2212,5925400.0,Man,14.0,1.8333333333333333,Man,fulfill,,0.0,100.0
2213,5925400.0,Man,14.0,1.8333333333333333,Man,intensity,3.0,17.25,82.75
2214,5925400.0,Man,14.0,1.8333333333333333,Man,lack,4.0,0.0,100.0
2215,5925400.0,Man,14.0,1.8333333333333333,Man,need,4.0,0.85,99.15
2216,5925400.0,Man,14.0,1.8333333333333333,Man,reward,,14.81,85.19
2217,5925400.0,Man,14.0,1.8333333333333333,Man,risk,,15.38,84.62
2218,5925400.0,Man,14.0,1.8333333333333333,Man,subj,,,
2219,5925400.0,Man,14.0,1.8333333333333333,Man,tone_neg,3.0,0.42,99.58
2220,5925400.0,Man,14.0,1.8333333333333333,Man,tone_pos,,13.25,86.75
2221,5925400.0,Man,14.0,1.8333333333333333,Man,want,,0.42,99.58
2222,5931444.0,Man,16.0,1.3333333333333333,Man,BigWords,,,
2223,5931444.0,Man,16.0,1.3333333333333333,Man,Conversation,,4.64,95.36
2224,5931444.0,Man,16.0,1.3333333333333333,Man,Drives,,12.100000000000001,87.9
2225,5931444.0,Man,16.0,1.3333333333333333,Man,Social,,2.679999999999998,97.32000000000001
2226,5931444.0,Man,16.0,1.3333333333333333,Man,WPS,,,
2227,5931444.0,Man,16.0,1.3333333333333333,Man,acquire,4.0,3.17,96.83
2228,5931444.0,Man,16.0,1.3333333333333333,Man,allure,3.0,5.34,94.66
2229,5931444.0,Man,16.0,1.3333333333333333,Man,cogproc,4.0,12.16,87.84
2230,5931444.0,Man,16.0,1.3333333333333333,Man,curiosity,,0.14,99.86
2231,5931444.0,Man,16.0,1.3333333333333333,Man,emo_neg,,0.68,99.32
2232,5931444.0,Man,16.0,1.3333333333333333,Man,emo_pos,5.0,0.96,99.04
2233,5931444.0,Man,16.0,1.3333333333333333,Man,fatigue,,14.81,85.19
2234,5931444.0,Man,16.0,1.3333333333333333,Man,fulfill,,16.0,84.0
2235,5931444.0,Man,16.0,1.3333333333333333,Man,intensity,,,
2236,5931444.0,Man,16.0,1.3333333333333333,Man,lack,,0.0,100.0
2237,5931444.0,Man,16.0,1.3333333333333333,Man,need,,14.13,85.87
2238,5931444.0,Man,16.0,1.3333333333333333,Man,reward,,0.0,100.0
2239,5931444.0,Man,16.0,1.3333333333333333,Man,risk,,0.0,100.0
2240,5931444.0,Man,16.0,1.3333333333333333,Man,subj,,,
2241,5931444.0,Man,16.0,1.3333333333333333,Man,tone_neg,,1.5,98.5
2242,5931444.0,Man,16.0,1.3333333333333333,Man,tone_pos,,12.45,87.55
2243,5931444.0,Man,16.0,1.3333333333333333,Man,want,6.0,14.290000000000001,85.71
2244,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,BigWords,,9.25,90.75
2245,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,Conversation,2.0,3.22,96.78
2246,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,Drives,2.0,12.23,87.77
2247,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,Social,,2.74,97.26
2248,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,WPS,2.0,56.39,43.61
2249,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,acquire,,2.84,97.16
2250,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,allure,,6.630000000000001,93.37
2251,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,cogproc,,2.3100000000000005,97.69
2252,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,curiosity,2.0,0.27,99.73
2253,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,emo_neg,,0.73,99.27
2254,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,emo_pos,3.0,15.42,84.58
2255,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,fatigue,3.0,0.09,99.91
2256,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,fulfill,2.0,0.05,99.95
2257,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,intensity,,5.5600000000000005,94.44
2258,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,lack,,14.48,85.52
2259,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,need,,13.09,86.91
2260,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,reward,,14.81,85.19
2261,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,risk,,0.09,99.91
2262,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,subj,,,
2263,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,tone_neg,,1.33,98.67
2264,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,tone_pos,,13.870000000000001,86.13
2265,5959570.0,Vrouw,14.0,1.8333333333333333,Vrouw,want,,14.71,85.28999999999999
